shap_invoice_count,shap_avg_invoice_value_usd,shap_total_outstanding_usd,shap_receipt_count,shap_unapplied_credit_abs,shap_has_unapplied_receipt,shap_receipt_to_invoice_ratio,shap_debit_note_count,shap_total_debit_note_usd,shap_credit_note_count,shap_total_sales_value,shap_avg_invoice_value,shap_active_months,shap_recency_days,shap_purchase_frequency,shap_relationship_years,shap_unique_products,shap_unique_categories,shap_category_concentration,shap_behaviour_cluster,customerid
0.13274219016571603,0.028110034560072016,0.07753325517582209,-0.002130237079674888,0.018519099583609058,-0.013763573495069252,0.012599365494975019,-5.3781166052447074e-05,-0.0002804804053331478,-0.003230697612459819,0.00020136451150356443,0.09365365175655305,0.0044701483164598915,-0.07796080268464502,0.015213659194363151,0.029380462058810217,0.03206978106809582,0.0078762411854267,0.014463042691172738,0.043641916346608224,10283000001926
0.10097621364450568,-0.007014336438248206,0.007884431667579583,0.021715195036700344,0.03218838271400584,0.014337558262390651,0.023568938065679453,-0.0006228008806609334,8.543033480902382e-05,-0.0031366277243991313,0.021048196049048593,0.08596902379290701,0.01440662559161785,-0.034403319285278074,0.03822083606126608,0.037905192083840585,0.040873310035053914,0.03843582154623978,0.03162870235035105,0.03077151407851041,10299000004832
0.10641789249380457,-0.012098679182719499,0.07172706445045744,-0.006229516910561213,0.0026652914275791966,-0.016388327482418173,0.007486491826883896,-0.00011766233463661662,0.00024878089882578,-0.003718155450667728,0.02884513613571912,0.020833924972616012,0.016545536741223745,-0.09430339923505944,0.03224868519994913,0.0338341510994479,0.0444501390881958,0.03159159600648742,0.030181176409774017,0.01819348048493786,10299000004845
0.1068237432689555,0.009805067376368177,0.07039640086866791,0.12899482502454748,0.07807787811610256,0.11597633733422176,0.00025745638173853156,-0.00012736963564608786,-0.00021016224235882706,-0.003019974918304695,0.010669311519963974,0.0008403837246230086,0.03285396579214218,-0.06491278513189984,0.005938010453354146,0.0037049389482198903,-0.005837084859976016,0.025188243636380815,0.019727142681512964,-0.009092840746393153,10305000000020
-0.045152894633885395,-0.02807711343055698,0.009672056525633342,-0.007844000805816405,0.0016864550750044208,-0.02492781499754834,0.0015429374919302282,-5.3876617117079664e-05,-0.0006452554240215769,-0.0041565509152385145,-0.004713805381826512,0.015483087705885424,0.00479019795270908,-0.11560418543780797,-0.008779253457918829,0.006977426454060312,0.0029827783279988166,0.006816694738825225,0.027116129333899962,0.016429652577188595,10305000000053
0.15567472176242528,0.025736425338808957,0.06976641002592973,0.002341374706424046,0.01877921360137402,-0.011914345908204522,0.01485195500572218,7.330940831850891e-05,0.0006191159642812997,-0.0034988834310936863,0.02185626337588674,-0.010595572680613022,0.01685887658130182,-0.0871538903904683,0.02763710429940155,0.050832626295510025,0.001659884119205606,0.008010762553482244,0.0061240840467284815,0.048909925933671786,10378000012413
0.04691334286902364,-0.028780606766025396,-0.016944026626244037,-0.00044081843269462996,0.005659241468656823,-0.010288935281306217,0.0023464379957343702,0.00282511214939689,0.0028601537487181953,-0.0018084938972481924,0.030423557811513853,0.0039189062113693975,0.013147820217428267,0.41627203632337184,0.0004759062641632106,0.0208554528198972,0.027912846900740022,0.030624527001891767,0.026184248282225465,-0.0031270309922019042,10382000006095
-0.01838196688007587,0.005615753598368634,-0.024783544677729398,-0.004976694263737503,0.002497327053429603,-0.02102284633859809,0.003639966373628568,0.00010626279876319631,0.00033951244688237034,-0.004912107054308403,0.00441682643829727,-0.01747989853167529,-0.009203883124648175,-0.13022820308380983,-0.005134020851890507,0.032734262616817486,-0.006100983226664068,0.024354523593763264,0.01933780977816531,-0.00819467829054405,10417000006401
-0.03324688172607403,0.011848823395939793,0.0005867193043256124,-0.005431734301777957,0.0007995068488833322,-0.01730445263572069,0.002793908914733737,5.371417805274352e-05,0.00038449091862125217,-0.004820303703187923,-0.01558353339932799,-0.012846005317382165,-0.00452195547163953,-0.13262923291888437,-0.00761433923856958,0.009026946962412819,-0.008481917565530515,0.021863748223784576,0.02533683196616686,-0.0064028340220930475,10421000009863
-0.013656215504865992,0.0046768127572040545,-0.005716235088203891,0.011964940468587319,-0.016242640508637652,0.024835333733210698,-0.003373327240655894,0.0026691353621593893,0.002498911297591312,-0.0021728366575724458,0.003967758629850334,-0.0012168528040634014,-0.0004501179293184294,0.3751051579425948,0.0020511029399395914,0.027515634891739672,0.012682705135855494,0.029737105854035432,0.03335934500158415,0.01601465575807264,10474000005455
0.0014874000833335203,0.020063567705270735,0.015496915019578098,0.0017915448996533505,0.011551391558212314,-0.006870921802248203,0.007773555594750109,0.0019203756089710515,0.005207307457193195,-0.0018229343928249033,0.01238557986623226,0.007958096809223431,-0.005094837527398984,0.4408356758242408,0.013679316833979107,0.022790576488411318,-0.000368772188164768,0.007204678066180862,0.011192545349567333,0.016241473957107427,10494000009817
0.05585774236951624,0.06762768594487939,0.07852591697013854,0.009489718420117685,-0.0073433321369656785,0.024681494990514894,-0.004973792627565945,0.0024496423636335423,0.001503393817751538,-0.0018290836692650334,0.010457910463909006,-0.004094114215391074,0.009814873804877266,0.2947630313225569,-0.0014695072911692407,0.027579915482203475,0.014678848969773518,0.02913704468665598,0.02437138655831459,0.005622330415352999,10498000001000
-0.03775863998743261,-0.02671532410635281,-0.028265931165345617,-0.007037396816255074,0.0021011484611992734,-0.019186646175315427,0.0005495297200511488,0.00014957357615235105,0.0002026485970660838,-0.003569389982743484,-0.014104659794641813,-0.03557834853021833,-0.0027007684990005116,-0.1204426515747849,0.0009273854922314308,0.005667146209644459,-0.0017718836741314593,0.00972262936560443,0.0021243691230743286,-0.0050331121703912195,1050010000965
0.09544658620491815,0.008479277315608005,0.07101041221880242,0.11423989745529525,-0.009506507230144052,0.09693975394346006,0.008675069047268101,-4.6705408254088116e-05,-0.0003084489421092875,-0.0033446376864415066,0.007917686606335309,-0.0031755772247807784,0.0002841771532061503,-0.06511018924009371,0.006767118406797425,0.018943079381502616,0.02015688227406847,0.022525894211692356,0.0177926835934599,0.01899798789258205,10506000000393
-0.03182354951355047,-0.005120522654470371,-0.017283905343615902,0.0038891358574081702,-0.011168361989185485,0.06055048369705799,-0.017101695119535357,0.0013558617963112876,0.0008706988121366009,-0.003508894724689427,-0.0007570788935745216,0.007934099911100143,-0.004315667562396574,0.08427384147775284,-0.010924456584045778,0.005027378853235084,-0.007692568521810502,0.011860573393140133,-0.0006531619615411483,-0.016283326512109873,10506000000418
0.07876827658085728,-0.010072669753597581,0.020257318041388504,-0.0024444726616996196,-0.016032695230067194,0.07590046400018259,-0.009298877998706667,-0.0008033645717479726,-0.0016307238296897658,-0.004287724391973924,-0.00047559194903245845,-0.028373436265668118,-0.0023491356854988504,-0.10677430104805481,-0.021442711673150164,0.002624925725661078,-0.0027362594138878064,-0.010311600602012819,-0.011219182611076909,0.02554096521570913,10506000000444
0.06819286534196425,-0.0014497641545617383,-0.0008404612212490087,-0.0032412914011211865,0.014289187235907818,-0.02296426019212375,0.005967348330851967,-0.00016244664257740164,0.0003280742610770751,-0.003785790740646013,0.0058201699455759535,-0.02766783393561777,-0.0008665718312008803,-0.04624443856217495,-0.00675830138086007,0.016642351698016283,0.0038287023070126135,-0.015549113891938946,-0.01710501887989782,0.014253916974945538,10551000004232
-0.055789254554948875,-0.04377925882458579,0.015506803028993491,-0.011042400083961243,0.002239996530634056,-0.03535878709511119,0.004336610940651222,-0.0008372257644980746,0.0004101894248750446,-0.005121867971471201,-0.005556046620525182,0.012783328643491222,-0.0006068426339985478,-0.08230910665407212,-0.010133540110296872,-0.004058184774359053,0.004471475763404515,-0.006075888792894437,-0.0031829851446176127,0.015553297682336069,10580000009258
-0.04775849851650694,-0.016725847775962734,-0.041979896069857275,0.016407965884261713,-0.014170607252680547,0.07080816218107823,0.0037484625911367144,-0.0009558505149760938,-5.4823715368679536e-05,-0.0034818866732738004,0.015516068829004748,-0.00677344859301004,0.0002686717102603711,-0.11895991874847932,-0.0013392855361743566,0.019074835930460554,-0.012862827276601334,-0.002018695548982854,0.013757732678616455,0.011898412104513647,10636000003707
0.027321461447245423,-0.004698738841234077,-0.025941018572696102,-0.008008838504728536,0.005215581242474855,-0.02379606990911438,0.006356575861391888,-0.00021544526741959814,0.00043764651568810764,-0.004729388778434573,-0.00765858924277283,-0.009107643023525082,-0.004787227439394592,-0.11078583439931643,-0.006239724938841064,-0.002993440776345779,-0.008758760741414885,-0.00877495693733768,-0.011730077568240061,0.01901262160346006,1074010000609
0.11994678734621961,0.015521530579998092,0.051562240490601104,0.011887098403390056,0.024722692264877243,0.0024969123468023134,0.02121198613762498,-0.0005360456172454716,-1.7057071134642294e-05,-0.00267245091555267,0.029813066640170475,0.1003721167018122,0.020225333477626447,-0.02140129445401881,0.04526434517619094,0.0611666306023516,0.04026194070040934,0.03728089736660263,0.0434118860669558,0.03582822334360668,1074770000098
0.042474477887582934,0.07581951817046968,0.08223747286798404,0.003136416611728823,0.007903167209007819,-0.00430850923778637,0.0022944163498205697,0.0020567246403581734,0.0015472105883000443,-0.001843235122089774,0.003595870549832373,0.004020728823171852,0.005077764836640623,0.3083322561750454,0.005155724271282476,0.02071280605481814,0.019702751694206638,0.026690147020882918,0.031237283505822864,0.012468431203077491,10801000003559
0.0033129781985738833,0.011476574155772168,-0.034688950645336426,0.020933806701058467,-0.0043008754406193075,0.10959550094479881,-0.000115097596209719,-6.324649770234507e-05,0.0001355106694482682,-0.003673551389252002,0.0031005358254671007,0.007429578128234067,-0.00038760195946752274,-0.025164785649017446,-0.010069362219235692,0.006381697788472246,0.014720788045644796,-0.0009611601495027316,-0.004902595816865925,0.020265966720181442,1083330000215
0.10880304080797366,0.04959540160356638,-0.0164561041560257,0.015341282785051856,0.025212205017676376,0.01423698685960946,0.019931703858450996,-0.000566092697480449,0.0001166447844615026,-0.0029682024290930533,0.02349417744555485,0.08300850596831182,0.009479164245119975,-0.03890714163473002,0.04418435003461998,0.028074860588419723,0.03180724326451733,0.035197554768843856,0.03956013120057426,0.02718147575221384,10902000007919
-0.029340291272796127,-0.0166162792745792,0.02804709084486117,-0.006871441643073248,0.0066913397520354115,-0.03275158853381219,0.004217785186499944,-0.0009763748969032203,0.00011134037054472495,-0.00456652188108022,0.0030856299301230826,0.1093516297568306,0.0058322487330910175,-0.053430594067283926,0.0010599268620891666,0.007488116993934255,0.014564964014492069,0.008057669715493118,0.012670300357396393,0.026055520771341642,10913000004042
0.03682358421581018,0.07972254053371926,0.07987189635049328,0.0013815281216497518,0.007575324660095184,-0.005942374104458938,0.0016915295376182418,0.000984783248906482,0.001143082994428983,-0.0017191287227746003,-0.02100909477260702,0.002880713191840753,-0.0020271962958212097,0.2944892057664393,-0.0018250762239440433,0.005819563137699473,0.014177747096929316,0.023475228345376038,0.024042057892340537,0.010715826586733477,1096990001001
0.03440770520280661,0.003244791699941779,0.001091739410298122,0.01567695013685943,-0.007689915803472507,0.03215435320176114,-0.0015943345633243323,0.002286782505625149,0.0017231068154092877,-0.001795945595233429,0.013731031516882122,0.0004542329383687716,0.007058015229694668,0.39487613522069925,0.0015590276148409108,0.03058131557354612,0.020800634322596552,0.031155264659877988,0.036734584525752206,0.015883727265004564,11031000007557
0.030230776508019745,0.07239512004155456,0.07154162356480084,0.03388591292205719,-0.009394261148740998,0.05124294400719553,0.0032688188161371823,0.0019238582786198842,0.0011271781604588556,-0.0018335006265030233,0.0188332763973882,0.026788893128963293,0.004882887424870738,0.270895048365635,-0.0034325869636370404,0.02485889051686547,-0.0027893538679402896,0.003915995157409824,0.0020270070534954563,0.009054007474617634,11046000000708
0.02357361005127635,0.10618812965887203,0.11904478374809963,-0.005256734612312862,0.0051075134842097575,-0.01693840322032485,0.0008034502807902037,0.00012077963585522716,-0.00011617132233598005,-0.0030999443252125755,-0.0007723606553109372,-0.013027681970136576,-0.0026659128881387924,-0.08894040418220593,0.0013782094698429933,0.004732659207634505,-0.009739041699523398,-0.014599211901389087,-0.014412695730442585,0.007055670695728961,11055000004922
0.12618073230444965,0.007590574495674364,0.07047846266111364,0.011225146293674533,0.021059259559012368,-6.449783422632894e-05,0.019352586257925866,-0.0006919660392987684,-6.489346116494704e-05,-0.0027023170346351442,0.029290074331317646,0.09967058282362924,0.017809190178954316,-0.01599408074323968,0.04211774884159854,0.0584718668928484,0.037248565287214555,0.0393616911895274,0.04420340770320865,0.03306111613611413,11062000009989
0.07474862753211674,0.01489980106351701,0.03306263027849326,0.0009869660161292827,0.015385287211963215,-0.01085546265102484,0.020116140357079235,0.00019493464492702776,0.00041804403815967617,-0.0036566922023300863,0.04495075903044135,-0.006138820272465201,0.003999823530078466,-0.08529648447778032,0.024181635158295443,0.04943913698009386,-0.0010636878907217576,0.03034551826869438,0.06514573562982562,0.03611023026736273,11082000004726
0.05013181594738398,-0.0010410089237539843,-0.021265530153607742,-0.006461571646815303,0.0062482388119888535,-0.019573073093382538,0.005270389172920528,-4.677248734893761e-05,0.00032764396722858647,-0.0044385953100770795,-0.01002158155140405,-0.013033838301887713,-0.007626504878301626,-0.12356406316731945,-0.009552887948804484,-0.0065617211617000955,-0.009318747330904405,-0.007283750146328744,-0.01145861512187063,0.0175218454261004,1110220000221
0.04371615269748573,0.004701169484610307,-0.007876190111986038,0.0017272088493973825,0.005555290370353161,-0.008483238941675464,0.004548909837810033,0.0030481897235182256,0.003861930568670388,-0.0018866020113716068,0.03199753112079924,0.007571056660163529,0.012609151933275204,0.37295250252378076,0.003446082627168401,0.024322304420907794,0.027174590134001222,0.02282610684708899,0.030736341193741558,-0.000768809859328295,11155000005789
0.10707956022058866,0.008954927743542371,-0.003266806785479341,-0.0017403596767282673,0.005150790885105439,-0.015268233861573131,0.008077553126464949,0.00013355642122973288,0.0011502471848038156,-0.003494592541157223,0.02431070359627228,0.010334647415040487,0.008874460427301814,-0.0010842202797995632,0.030976244684855266,0.048955322797290576,0.042667237747202644,0.036675456835270466,0.034026082112195474,0.012125234936619217,11171000004745
0.12815691542089339,0.01686134500046553,0.07289669223448512,0.012239721584428619,0.024537676583349103,-0.00033757875094346057,0.02137593587949362,-0.0005195154678887618,-2.1535975353996397e-05,-0.002539887490079348,0.027203554448271976,0.09641240375933419,0.019077258510109097,-0.019080931505164916,0.03677036646387091,0.0603133740856177,0.03916131867026975,0.03764892033752999,0.044007356118633614,0.03218344967996624,11190000000069
-0.0047277369956825535,0.02110601161502141,0.015409082459675549,-0.0008242841511364583,0.00602554714097245,-0.008894958393249228,0.0036609459293889396,0.00042737527084230585,0.0005202814892725665,-0.0031038938482413174,0.010450778520795265,-0.0029441408685441897,0.009195232272808001,-0.0681614834605398,0.015271090847872188,0.034535497835182366,0.021500245068758892,0.04513008697421743,0.033908122168811415,0.024455533754014575,11221000007188
0.012609280170966033,0.10016255688930824,0.06664640855884198,-0.0019886773062990095,0.003908388082477616,-0.014628428008626609,0.00440410630187869,0.00017211426028259809,0.0004219269147263361,-0.0037181031199491617,0.003973296099072891,0.0028652284444061937,0.01591124957318827,-0.07343932354923587,0.014043754205314398,0.03369839024212636,0.04339392553259635,0.037776787234246906,0.04222064438079504,0.0015406739193143362,11241000012993
-0.020045815916887963,-0.013434013605837274,-0.03981723968250869,0.004907457987010588,-0.01517313761406539,0.08408265225060256,-0.0115333196004641,1.466539249665673e-05,-0.00012496700557771727,-0.003962899666645647,-0.0012634731009827534,-0.0070230974541252095,-0.001682531945575619,-0.09986210947705729,-0.010810187086629066,-0.018545337537353018,-0.002758960631850629,0.004585615661328028,0.017831214171902126,0.014038020073487924,11245000000077
0.008644573641057684,0.010351353105345061,-0.014361940677778764,0.00041413181992817097,0.010606229564326912,-0.020143959889525945,0.006547608621457653,-6.593182280017072e-05,0.0002565220383896746,-0.0041078039313139775,0.01800005441393388,0.003512054458362378,0.013643632781522943,-0.03843638586405798,-0.0015630103364468024,-0.013758777448190092,-0.014423450207994657,-0.005279778523883377,-0.008885137759397834,0.01993287222778409,11245000000085
0.003447776301751737,0.019945248799412958,0.01443442928226645,0.0012819862730558825,0.0090114781328239,-0.008525265090098306,0.0056372263576416675,0.001566274978570745,0.005632576175597867,-0.0018232376400032315,-0.003304796445102184,0.010664835816573681,0.007042978390197045,0.31914617674002554,0.013503899797804713,0.010930937856290296,0.010125236253057958,0.013493137255901158,0.01311479758120253,0.024001600299059837,1125330000162
0.005227121874468559,0.050960438966914885,0.0015444721329323692,-0.004160041426015409,0.0008750486235169595,-0.017181758123853003,0.003392039971088682,6.830911271422418e-05,0.00034408590707614916,-0.004696031032249448,-0.012396199552458277,-0.008798579037877117,-0.004260457258878677,-0.12510510745346803,-0.006129806236811143,0.011636389665797369,-0.014225174415166257,0.02386251843538037,0.02471203234243949,-0.0046999876750043424,11268000005598
0.0290992423265674,0.009023546040830869,0.01103466228931744,0.0023558358397009305,0.0064786984939389945,-0.005144781249066785,0.0029098265910247048,0.0037805759657581314,0.0030532786567111143,-0.0014420148153771529,0.007953931592384307,0.009964762265163844,0.007802868659661541,0.44612975742805966,0.0006616133121328945,0.02217812119828297,0.020171322380365852,0.0340504944844919,0.032205195904934834,0.010536550227336166,11270000007257
0.10346715237385615,0.017902832185973622,0.004298393313220389,-0.0018589950790411623,0.0060484862138871845,-0.01487755813274779,0.006184784801201812,0.0003683296200180055,0.00044628750133484524,0.1326747984847592,0.031685861620595716,0.009045871994928217,0.009271243437372364,-0.08439691305126894,-0.0001217811739106685,0.04635756499028659,0.04401194231403028,0.029710983050418294,0.025333306077481726,0.001444241857626937,11287000004415
-0.016926510861595398,0.006299502899942447,-0.002957142692791925,-0.0037198718312202554,0.0027948165390998684,-0.012539919499388623,0.0018897636197524827,0.0006553193196879829,0.0003397169831035572,-0.0032285376424231182,0.0251279067655825,-0.0044115011486226185,0.0025511230432540308,-0.1022240267726249,0.02063994991934027,0.01018933166591006,0.025739072119078336,0.030185871917302255,0.030230011843120477,0.015796812774236467,1147440000662
0.10420107320566213,0.009701050217821191,0.017084743744553894,0.001658597688865644,0.019071911432773245,-0.012567018305138998,0.019140299354785527,0.0002926006692680715,0.0007303259624508696,-0.003492328639544853,0.04461115282955689,0.0014387681044375578,0.00620341406113261,-0.010410107879481835,0.015938516512768404,0.043403782977567716,0.008526681344165659,0.019375952441755898,0.054890273179814146,0.03540856059376833,11514000002292
0.04239955671857656,9.47455350077889e-05,0.03462161353777205,0.011648394055725896,0.03390445323823649,0.08403262883374052,0.0026829733973225455,0.004893427978728914,0.004219488454001061,-0.0014789878501825842,0.0207996409688916,-0.005477382375861016,-0.00016730795299823523,0.242551581140647,0.008091036024602873,0.02473698967905041,0.000311113186175086,0.005776785654965049,0.02074679072953494,0.012320708543044772,11516000008649
-0.038209769675773005,-0.0027629274256586,-0.013643599396252025,-0.0014876448297118728,0.004761066897896936,-0.009682019371978075,0.0021339006531743534,0.0021952387471419173,0.0014378441467479642,-0.0023021517838274397,-0.025827770676074675,-0.029041681298609373,-0.003502582073046615,0.1951378781949138,0.0014707954696966243,-0.03486856490101174,-0.02200970911380894,0.014292430862741424,0.011487193496241171,-0.007790457646599065,1157550000792
0.037482446823099445,0.0027057113356177475,0.0038989591684433582,0.0027943192454724644,0.006253349440395767,-0.003387633387475188,0.002663297598269921,0.0032154277465639633,0.00366166653794912,-0.001446082780741569,0.019017897080037552,0.0012442774693129323,0.00692281056514343,0.4460179384719945,0.004808098266897918,0.02304798677975853,0.004263340475186626,0.03440217503972741,0.039904752120056786,0.016669951296411464,11585000014254
0.05552061976820461,-0.019891655210957187,0.015249699011691835,-0.0019483813880308172,0.0022756001577563774,-0.02558488892667208,0.008562209946398683,-0.00031374409634868795,0.00020484188022048817,-0.005069106337335274,-0.008425489456798852,-0.03321736911878575,-0.010408927518688577,-0.08538964778897451,-0.0006368401769668848,-0.032367664465710044,-0.005617934807454434,-0.0057903683182791285,-0.010437373502968092,0.019724828576838646,11675000000069
-0.07502829370461725,0.005370209913292209,-0.013781644064563746,-0.0070722138334744665,0.002963882180127228,-0.01944303960300332,0.0009891245446956316,8.200677845872347e-05,0.00016583649252397846,-0.003818070131542721,0.008231526994446221,-0.009834590225672618,0.005521273495824488,-0.09316715085085578,-0.007851833888019627,0.005122228793035736,-0.015732379828814275,-0.01563525845449008,-0.007027794496862653,0.01789252462458948,11675000000085
-0.040978921764116515,0.027636287717827033,-0.008926300463472587,-0.00765504316287522,0.0016187168610009427,-0.022622091691552444,0.00042516142470776496,-2.92799038928677e-05,-0.000123768262735571,-0.00369281138282982,-0.0006744386336492226,-0.025225920492420294,0.012333953772046137,-0.13009034165413036,0.007437497206253138,-0.00114061212351415,-0.009731141931837117,-0.018881135570586585,-0.01803337197158689,0.007892980355514995,1185990000414
0.010010714070954985,0.01459504601413075,0.01789686168961304,0.0023002967843489446,0.006459156448659236,-0.0032414268911628063,0.002447678351529299,0.0019884843415213993,0.0015325569687165133,-0.0018396051321175025,-0.006745778032147538,0.00519448015951743,0.006106048084719472,0.41517547208139527,0.0033648177023361107,0.010521591341891635,0.020018385999727672,0.030341253608222107,0.04066036934897134,0.016602798937106512,1187880000500
-0.046204463316252185,0.028760193891399558,0.0053906543622946855,-0.003100882033246854,0.006065797339232672,-0.013373814227408371,0.0016864975820525701,0.0021860417362385607,0.0018574246134084344,-0.002396418005274942,-0.02530736093939753,-0.05097446187593455,-0.005670120395801747,0.17966811260144785,-0.006270835797274772,-0.0057717298901694735,-0.024795523698717393,-0.027275508984616365,-0.0008269079449317179,0.015892723311101885,11888000010991
0.021169977562010375,0.01084287641794485,0.007419401297258285,0.001535802468036949,0.005913087270317713,-0.004418793665207224,0.0033230666429377954,0.002958016964324191,0.003252336225890029,-0.0014862234358754879,0.015616243506203708,0.0007900648324122578,0.0032291385936998444,0.4343213147810443,0.009242238582937717,0.02182469715656305,-0.0067760798205818654,0.03542183557136434,0.03722605724049364,0.01955267370686298,1194330000154
0.017672971986628972,-0.04156021532862573,0.022548252944032083,-0.005051805261121077,0.005428944465816923,-0.01901690253460476,0.004792624633412395,0.00108495101587085,0.0016727174961436433,0.09064823759633243,0.020981698479942613,0.06660520416786639,0.010842354989610536,0.08777006856338083,0.007535063278563808,0.00997882656182725,0.015938923551024664,0.009337044061711182,0.020278505790175406,0.025204910023120454,11945000001824
0.011332228190050399,-0.019140048209720987,0.020903272793981707,0.022902711346062275,-0.002513383107357138,0.07527325884729241,0.0030399938703813884,0.0029705003793992005,0.001284500315729927,-0.00126977396558326,0.013297557231070256,0.08929098800277796,0.017496683219759262,0.26003253386906694,0.007568267573985186,0.03715780107275696,0.011687220057558137,0.008863481746799367,0.01586998206069978,0.012041426583223895,1195110000796
0.0623147610998574,0.018469788240507476,0.05285452026928225,0.014285701956701364,0.005042615571241413,0.12105523924155334,-0.004213796412759939,0.00025259153650229575,-0.0006194408199288456,-0.0034786741303524066,0.029650602596377033,-0.010889201502382614,0.008918397324984497,-0.07297241353033342,0.007196555661173803,0.04355704257253456,0.00019999274812183016,0.024289187144621884,0.04858219152380586,0.03509354078642661,11980000004238
0.005501914485623312,0.05439842582400305,0.03349333748334353,0.0026585626862820583,0.010658164585195497,-0.010288333172274589,0.005185720376443444,0.0020599418064141833,0.0048507083400965816,-0.002633639046608362,0.019253148331505793,0.0013982459747660177,0.008530163504368284,0.4252304848447454,-0.01158106498334781,0.024616321449889473,-0.005341624974743795,0.0009288121642407397,0.006353172356038221,0.013650073175287039,11980000004900
